Customer ID,L,R,F,M,S,cluster,score,tier,risk_flag,stability_score
17171,0.0,296.0,1.0,159.68,0.0825737265415549,1.0,159.68,Bronze,High Risk,0.0170460507873987
17172,296.0,65.0,2.0,638.81,0.3332360826368081,1.0,1277.62,Silver,Low Risk,0.275165451614308
17176,150.0,161.0,2.0,596.1899999999999,0.2302870209746096,1.0,1192.38,Silver,High Risk,0.1308869931544697
17177,0.0,140.0,1.0,119.5,0.2498659517426273,1.0,119.5,Bronze,High Risk,0.1560824846006224
17178,0.0,366.0,1.0,436.71,0.0075067024128686,1.0,436.71,Silver,High Risk,0.0001408764527884
17179,180.0,17.0,3.0,795.47,0.3876517899384955,1.0,2386.41,Gold,Low Risk,0.369984013989556
17180,264.0,57.0,7.0,1460.95,0.3565210534615991,1.0,10226.65,Gold,Low Risk,0.3020392838977622
17181,222.0,8.0,2.0,225.45,0.3943620879987384,1.0,450.9,Silver,Low Risk,0.3859039198915268
17182,295.0,57.0,2.0,321.3,0.3418151711086579,1.0,642.6,Silver,Low Risk,0.2895806811537155
17184,161.0,204.0,2.0,198.41000000000005,0.1841744204384166,1.0,396.8200000000001,Silver,High Risk,0.0834463191798723
17185,6.0,226.0,3.0,229.46,0.1635231036114177,1.0,688.38,Silver,High Risk,0.0644447620130788
17187,0.0,161.0,1.0,263.76,0.2273458445040214,1.0,263.76,Bronze,High Risk,0.1292153325331167
17188,284.0,81.0,6.0,2118.7000000000003,0.3278426115754613,1.0,12712.2,Platinum,Low Risk,0.2566489077212726
17189,176.0,195.0,3.0,573.23,0.196767071439836,1.0,1719.69,Gold,High Risk,0.0938995676039968
17190,241.0,38.0,5.0,1298.3,0.3710140356410661,1.0,6491.5,Gold,Low Risk,0.3332163590878207
17191,369.0,3.0,11.0,2740.92,0.4261946065289387,0.0,30150.120000000003,Platinum,Low Risk,0.422766767870529
17192,0.0,171.0,1.0,77.83,0.2166219839142091,1.0,77.83,Bronze,High Risk,0.1173127097873196
17193,351.0,21.0,2.0,610.74,0.3804210692319823,1.0,1221.48,Silver,Low Risk,0.3590032610446589
17194,0.0,165.0,1.0,549.88,0.2230563002680965,1.0,549.88,Silver,High Risk,0.124385282723228
17195,0.0,290.0,1.0,562.98,0.0890080428954423,1.0,562.98,Silver,High Risk,0.0198060792501922
17196,0.0,62.0,1.0,352.9,0.3335120643431635,1.0,352.9,Silver,Low Risk,0.2780757426560961
17198,5.0,0.0,2.0,521.66,0.4029411764705882,1.0,1043.32,Silver,Low Risk,0.4029411764705882
17199,0.0,217.0,1.0,145.12,0.1672922252010723,1.0,145.12,Bronze,High Risk,0.0699667215318157
17200,264.0,22.0,4.0,356.71,0.3852310361141776,1.0,1426.84,Silver,Low Risk,0.3625096345203119
17201,143.0,158.0,3.0,899.41,0.2364453556221416,1.0,2698.23,Gold,High Risk,0.1362888779055239
17202,0.0,55.0,1.0,160.65,0.3410187667560322,1.0,160.65,Bronze,Low Risk,0.2907344981995127
17203,0.0,23.0,4.0,2012.03,0.3841586500551964,1.0,8048.12,Gold,Low Risk,0.3604705831617124
17204,173.0,9.0,5.0,3940.13,0.4021132313515219,0.0,19700.65,Platinum,Low Risk,0.3924107673242734
17205,148.0,51.0,2.0,615.27,0.3482494874625453,1.0,1230.54,Silver,Low Risk,0.3006336057987656
17207,0.0,287.0,1.0,303.22,0.092225201072386,1.0,303.22,Silver,High Risk,0.021263719282105
17208,0.0,30.0,1.0,115.35,0.367828418230563,1.0,115.35,Bronze,Low Risk,0.3382443631449949
17209,87.0,284.0,3.0,611.6,0.1013247121905062,1.0,1834.8,Gold,High Risk,0.024176673954303
17210,0.0,27.0,1.0,253.37,0.3710455764075067,1.0,253.37,Bronze,Low Risk,0.3441870494289472
17211,356.0,4.0,6.0,1729.43,0.4104163381170163,1.0,10376.58,Gold,Low Risk,0.4060150905232681
17212,28.0,93.0,2.0,567.56,0.3032092729853335,1.0,1135.12,Silver,High Risk,0.2276101781123147
17213,358.0,1.0,7.0,2401.07,0.4165746727645482,1.0,16807.49,Platinum,Low Risk,0.4154578505855547
17215,0.0,99.0,1.0,186.15,0.2938337801608579,1.0,186.15,Bronze,High Risk,0.2158457259090484
17216,0.0,189.0,1.0,65.05,0.1973190348525469,1.0,65.05,Bronze,High Risk,0.0973370037878515
17217,0.0,254.0,1.0,104.5,0.1276139410187667,1.0,104.5,Bronze,High Risk,0.0407132948558531
17218,314.0,3.0,9.0,2231.96,0.4203122535877622,0.0,20087.64,Platinum,Low Risk,0.4169317260790134
17219,0.0,51.0,1.0,144.9,0.3453083109919571,1.0,144.9,Bronze,Low Risk,0.2980945741002954
17220,270.0,52.0,7.0,1283.5,0.3618829837565053,1.0,8984.5,Gold,Low Risk,0.3114328090773142
17221,15.0,226.0,3.0,643.39,0.1635231036114177,1.0,1930.17,Gold,High Risk,0.0644447620130788
17222,220.0,112.0,5.0,1250.86,0.2916574672764548,1.0,6254.299999999999,Gold,High Risk,0.2040820347430421
17223,6.0,3.0,2.0,446.74,0.3997240182936445,1.0,893.48,Silver,Low Risk,0.396509079808709
17224,0.0,136.0,1.0,100.86,0.2541554959785523,1.0,100.86,Bronze,High Risk,0.1614875403402597
17225,0.0,216.0,1.0,131.15,0.1683646112600536,1.0,131.15,Bronze,High Risk,0.0708666058118724
17226,220.0,79.0,2.0,506.63,0.3182226778110708,1.0,1013.26,Silver,Low Risk,0.2508243090521576
17227,324.0,3.0,7.0,1082.71,0.4144299006465857,1.0,7578.97,Gold,Low Risk,0.4110966842874978
17228,269.0,2.0,7.0,1271.15,0.4155022867055669,1.0,8898.050000000001,Gold,Low Risk,0.4132743924068775
17230,167.0,198.0,10.0,6286.54,0.2141381485570099,0.0,62865.4,Platinum,High Risk,0.100466959778758
17231,342.0,24.0,15.0,4022.72,0.4154392051726857,0.0,60340.8,Platinum,Low Risk,0.3887085324537997
17233,276.0,83.0,2.0,369.98,0.3139331335751458,1.0,739.96,Silver,Low Risk,0.2440766990262527
17235,180.0,7.0,7.0,1354.82,0.4101403564106607,1.0,9483.74,Gold,Low Risk,0.4024433524029539
17236,231.0,45.0,6.0,1013.13,0.3664485096987857,1.0,6078.78,Gold,Low Risk,0.3222389039710501
17237,6.0,10.0,2.0,687.39,0.3922173158807759,1.0,1374.78,Silver,Low Risk,0.3817021063397363
17238,367.0,6.0,17.0,4038.45,0.4406245071755243,0.0,68653.65,Platinum,Low Risk,0.4335367134944167
17239,139.0,22.0,3.0,806.95,0.3822898596435893,1.0,2420.8500000000004,Gold,Low Risk,0.359741932265147
17240,0.0,231.0,1.0,130.60000000000002,0.1522788203753351,1.0,130.60000000000002,Bronze,High Risk,0.0579720978372589
17241,276.0,20.0,12.0,2744.14,0.4109052199968459,0.0,32929.68,Platinum,Low Risk,0.3888727685224842
17242,228.0,91.0,3.0,1754.24,0.3082952215738843,1.0,5262.72,Gold,High Risk,0.2330811058547865
17243,368.0,4.0,44.0,12213.01,0.5221810439993693,0.0,537372.4400000001,Platinum,Low Risk,0.5165812472808774
17244,350.0,18.0,4.0,871.14,0.3895205803501025,1.0,3484.56,Gold,Low Risk,0.3707233405476847
17245,0.0,324.0,1.0,200.18,0.0525469168900804,1.0,200.18,Bronze,High Risk,0.0069029461866325
17246,191.0,181.0,2.0,38.92,0.208839299794985,1.0,77.84,Bronze,High Risk,0.1074990497604212
17248,0.0,116.0,1.0,227.51,0.275603217158177,1.0,227.51,Bronze,High Risk,0.1898928332698431
17249,0.0,63.0,1.0,68.03,0.3324396782841823,1.0,68.03,Bronze,Low Risk,0.2762903492442266
17251,342.0,17.0,2.0,529.15,0.3847106134679072,1.0,1058.3,Silver,Low Risk,0.3671768857763404
17254,0.0,36.0,1.0,198.29,0.3613941018766756,1.0,198.29,Bronze,Low Risk,0.3265142421781224
17255,55.0,25.0,2.0,500.72,0.3761315249960574,1.0,1001.44,Silver,Low Risk,0.3509216372617372
17256,118.0,116.0,3.0,258.93,0.2814855700993534,1.0,776.79,Silver,High Risk,0.1939458217574633
17257,0.0,71.0,2.0,192.73,0.3268017662829207,1.0,385.46,Silver,Low Risk,0.2645955319502467
17258,268.0,31.0,2.0,417.3,0.36969720864217,1.0,834.6,Silver,Low Risk,0.3389717033662792
17259,286.0,3.0,5.0,1285.97,0.4085475477054093,1.0,6429.85,Gold,Low Risk,0.4052616424959824
17260,0.0,46.0,1.0,120.95,0.3506702412868633,1.0,120.95,Bronze,Low Risk,0.3074240453104673
17261,0.0,144.0,1.0,230.44,0.2455764075067024,1.0,230.44,Bronze,High Risk,0.1507694298097449
17262,358.0,1.0,7.0,1504.26,0.4165746727645482,1.0,10529.82,Gold,Low Risk,0.4154578505855547
17264,0.0,59.0,1.0,279.59,0.3367292225201073,1.0,279.59,Bronze,Low Risk,0.2834664232474898
17266,141.0,134.0,2.0,207.09,0.2592414445671029,1.0,414.18,Silver,High Risk,0.1661091293606906
17268,286.0,80.0,7.0,970.25,0.3318561741050307,1.0,6791.75,Gold,Low Risk,0.2606805871656139
17269,0.0,20.0,1.0,537.46,0.3785522788203753,1.0,537.46,Silver,Low Risk,0.3582545695002479
17270,262.0,104.0,2.0,604.4,0.29141302633654,1.0,1208.8,Silver,High Risk,0.2101611369558425
17271,0.0,371.0,1.0,210.39,0.0021447721179624,1.0,210.39,Bronze,High Risk,1.1500118594972662e-05
17273,0.0,59.0,1.0,141.12,0.3367292225201073,1.0,141.12,Bronze,Low Risk,0.2834664232474898
17274,0.0,30.0,1.0,465.4,0.367828418230563,1.0,465.4,Silver,Low Risk,0.3382443631449949
17275,0.0,18.0,1.0,114.52,0.3806970509383378,1.0,114.52,Bronze,Low Risk,0.3623256114828684
17276,0.0,37.0,1.0,508.39,0.3603217158176944,1.0,508.39,Silver,Low Risk,0.3245793472245183
17278,0.0,200.0,1.0,25.2,0.1855227882037533,1.0,25.2,Bronze,High Risk,0.0860467623572367
17280,0.0,73.0,1.0,118.86,0.3217158176943699,1.0,118.86,Bronze,Low Risk,0.2587526683868927
17281,299.0,9.0,6.0,797.85,0.4050544078221101,1.0,4787.1,Gold,Low Risk,0.3952809770703702
17282,92.0,91.0,2.0,636.25,0.305354045103296,1.0,1272.5,Silver,High Risk,0.2308574818207224
17283,0.0,13.0,1.0,188.46,0.386058981233244,1.0,188.46,Bronze,Low Risk,0.3726038424771256
17284,56.0,24.0,2.0,1140.58,0.3772039110550386,1.0,2281.16,Gold,Low Risk,0.3529334181185213
17285,34.0,263.0,2.0,428.34,0.1209036429585238,1.0,856.68,Silver,High Risk,0.0356552298269105
17286,0.0,35.0,2.0,241.56,0.365407664406245,1.0,483.12,Silver,Low Risk,0.3311200819552569
17287,368.0,2.0,16.0,3047.85,0.441972874940861,0.0,48765.6,Platinum,Low Risk,0.4396030471931888
17288,3.0,25.0,4.0,1080.25,0.3820138779372339,1.0,4321.0,Gold,Low Risk,0.3564097306224059
17289,265.0,11.0,6.0,1134.98,0.4029096357041476,1.0,6809.88,Gold,Low Risk,0.3910275821042934
17290,344.0,16.0,6.0,976.2,0.3975477054092414,1.0,5857.200000000001,Gold,Low Risk,0.3804947207268074
17292,107.0,107.0,2.0,271.75,0.2881958681595963,1.0,543.5,Silver,High Risk,0.2055230587947791
17293,342.0,29.0,8.0,1899.12,0.3894890395836619,1.0,15192.96,Platinum,Low Risk,0.3592070499109375
17294,0.0,304.0,2.0,467.79,0.0769358145402933,1.0,935.58,Silver,High Risk,0.0142320943787673
17296,0.0,365.0,1.0,338.13,0.0085790884718498,1.0,338.13,Silver,High Risk,0.0001840018975195
17298,267.0,9.0,3.0,459.14,0.3962308784103454,1.0,1377.42,Silver,Low Risk,0.3866703478320796
17299,41.0,74.0,2.0,346.97,0.323584608105977,1.0,693.94,Silver,Low Risk,0.2593881979187322
17300,90.0,25.0,2.0,393.64,0.3761315249960574,1.0,787.28,Silver,Low Risk,0.3509216372617372
17301,0.0,259.0,1.0,132.8,0.1222520107238605,1.0,132.8,Bronze,High Risk,0.0373638853150672
17304,0.0,169.0,1.0,111.5,0.2187667560321715,1.0,111.5,Bronze,High Risk,0.1196472338620991
17305,0.0,283.0,1.0,2135.46,0.0965147453083109,1.0,2135.46,Gold,High Risk,0.0232877401548203
17306,10.0,28.0,2.0,1151.04,0.3729143668191137,1.0,2302.08,Gold,Low Risk,0.3449207950471695
17307,293.0,30.0,11.0,3999.89,0.3972401829364453,0.0,43998.79,Platinum,Low Risk,0.3652905703678303
17308,59.0,28.0,2.0,4511.76,0.3729143668191137,0.0,9023.52,Gold,Low Risk,0.3449207950471695
17309,291.0,16.0,2.0,247.84,0.3857829995268885,1.0,495.68,Silver,Low Risk,0.3692346671075045
17310,147.0,22.0,2.0,1025.1,0.3793486831730011,1.0,2050.2,Gold,Low Risk,0.3569742300099822
17311,282.0,27.0,4.0,2181.71,0.3798691058192714,1.0,8726.84,Gold,Low Risk,0.3523718783202892
17314,343.0,28.0,9.0,2376.51,0.3935026021132314,0.0,21388.590000000004,Platinum,Low Risk,0.3639635327856966
17315,63.0,10.0,5.0,3358.34,0.4010408452925406,0.0,16791.7,Platinum,Low Risk,0.3902890800031963
17316,0.0,55.0,1.0,124.45,0.3410187667560322,1.0,124.45,Bronze,Low Risk,0.2907344981995127
17318,0.0,360.0,1.0,164.28,0.013941018766756,1.0,164.28,Bronze,High Risk,0.0004858800106376
17319,0.0,304.0,1.0,29.1,0.0739946380697051,1.0,29.1,Bronze,High Risk,0.0136880161576666
17320,318.0,3.0,4.0,1695.15,0.4056063712348211,1.0,6780.6,Gold,Low Risk,0.4023441216002246
17321,183.0,29.0,4.0,1040.32,0.377724333701309,1.0,4161.28,Gold,Low Risk,0.3483570262553627
17322,360.0,11.0,5.0,922.59,0.3999684592335594,1.0,4612.95,Gold,Low Risk,0.3881731427414169
17323,291.0,42.0,5.0,644.52,0.3667244914051412,1.0,3222.6,Gold,Low Risk,0.3254311170378062
17324,354.0,1.0,9.0,1311.64,0.4224570257057246,0.0,11804.76,Gold,Low Risk,0.4213244331435108
17325,230.0,45.0,2.0,512.77,0.3546838038164328,1.0,1025.54,Silver,Low Risk,0.3118935325785253
17326,121.0,43.0,2.0,321.95,0.3568285759343952,1.0,643.9,Silver,Low Risk,0.3156928419794917
17327,152.0,44.0,2.0,152.35,0.355756189875414,1.0,304.7,Silver,Low Risk,0.3137903122493598
17328,0.0,308.0,1.0,104.7,0.0697050938337801,1.0,104.7,Bronze,High Risk,0.0121470002659402
17329,5.0,366.0,3.0,481.32,0.0133890553540451,1.0,1443.96,Silver,High Risk,0.0002512691353306
17330,103.0,179.0,2.0,59.900000000000006,0.2109840719129475,1.0,119.8,Bronze,High Risk,0.1097343430324713
17332,128.0,163.0,5.0,838.27,0.2369657782684119,1.0,4191.35,Gold,High Risk,0.1334123684621085
17334,0.0,41.0,1.0,328.13,0.3560321715817695,1.0,328.13,Silver,Low Risk,0.3168972680030763
17335,300.0,18.0,2.0,508.0,0.383638227408926,1.0,1016.0,Silver,Low Risk,0.3651248545044738
17336,0.0,107.0,1.0,81.12,0.2852546916890081,1.0,81.12,Bronze,High Risk,0.2034255978264776
17338,264.0,10.0,9.0,5498.64,0.4128055511748936,0.0,49487.76,Platinum,Low Risk,0.4017383782211431
17339,144.0,0.0,2.0,119.0,0.4029411764705882,1.0,238.0,Bronze,Low Risk,0.4029411764705882
17340,297.0,1.0,8.0,10051.53,0.4195158492351364,0.0,80412.24,Platinum,Low Risk,0.4183911418645328
17341,173.0,1.0,3.0,1108.47,0.4048099668821952,1.0,3325.41,Gold,Low Risk,0.4037246854696424
17342,290.0,14.0,4.0,1227.54,0.3938101245860275,1.0,4910.16,Gold,Low Risk,0.3790290475238173
17343,359.0,11.0,5.0,1066.3,0.3999684592335594,1.0,5331.5,Gold,Low Risk,0.3881731427414169
17344,0.0,363.0,1.0,307.54,0.0107238605898123,1.0,307.54,Silver,High Risk,0.0002875029648743
17345,362.0,10.0,6.0,1066.94,0.4039820217631288,1.0,6401.64,Gold,Low Risk,0.393151404557683
17346,227.0,8.0,12.0,2646.44,0.4237738527046207,0.0,31757.28,Platinum,Low Risk,0.4146848692685966
17348,201.0,72.0,4.0,1316.89,0.3316117331651159,1.0,5267.56,Gold,Low Risk,0.2676008892297584
17349,251.0,15.0,4.0,741.5,0.3927377385270462,1.0,2966.0,Gold,Low Risk,0.3769439956908378
17350,282.0,29.0,3.0,619.971,0.3747831572307207,1.0,1859.913,Gold,Low Risk,0.3456445203414689
17351,301.0,62.0,9.0,1401.08,0.3570414761078694,0.0,12609.72,Platinum,Low Risk,0.2976940993821645
17352,0.0,331.0,1.0,36.25,0.0450402144772117,1.0,36.25,Bronze,High Risk,0.005071552300383
17353,132.0,126.0,2.0,1502.0,0.2678205330389528,1.0,3004.0,Gold,High Risk,0.1773503261678856
17354,0.0,63.0,3.0,1750.4,0.3383220312253587,1.0,5251.200000000001,Gold,Low Risk,0.2811791680425233
17355,0.0,21.0,1.0,285.11,0.3774798927613941,1.0,285.11,Bronze,Low Risk,0.356227673597884
17356,133.0,189.0,4.0,768.25,0.2061425642643116,1.0,3073.0,Gold,High Risk,0.1016896295566577
17358,276.0,11.0,3.0,500.2,0.3940861062923829,1.0,1500.6,Silver,Low Risk,0.3824642640156638
17359,0.0,283.0,1.0,156.6,0.0965147453083109,1.0,156.6,Bronze,High Risk,0.0232877401548203
17360,48.0,20.0,3.0,645.59,0.3844346317615518,1.0,1936.77,Gold,Low Risk,0.3638215147770182
17361,0.0,311.0,2.0,392.44,0.0694291121274247,1.0,784.88,Silver,High Risk,0.0115404958495987
17362,302.0,35.0,5.0,711.8100000000001,0.3742311938180098,1.0,3559.05,Gold,Low Risk,0.3391156662479552
17363,6.0,30.0,3.0,940.86,0.3737107711717394,1.0,2822.58,Gold,Low Risk,0.3436536045895619
17364,356.0,11.0,17.0,7589.24,0.4352625768806182,0.0,129017.08,Platinum,Low Risk,0.4224264150959351
17365,289.0,21.0,7.0,3423.42,0.3951269515849235,0.0,23963.94,Platinum,Low Risk,0.3728811982785336
17366,23.0,67.0,2.0,1096.24,0.3310913105188456,1.0,2192.48,Gold,Low Risk,0.271619144822431
17368,348.0,10.0,6.0,913.47,0.4039820217631288,1.0,5480.82,Gold,Low Risk,0.393151404557683
17369,0.0,90.0,1.0,979.2,0.3034852546916891,1.0,979.2,Silver,Low Risk,0.2302582495381984
17371,108.0,258.0,3.0,238.66,0.1292067497240183,1.0,715.98,Silver,High Risk,0.0398358611749654
17372,354.0,16.0,20.0,3034.88,0.4387241759974767,0.0,60697.600000000006,Platinum,Low Risk,0.4199049083943678
17373,230.0,53.0,3.0,520.58,0.3490458918151711,1.0,1561.7400000000002,Silver,Low Risk,0.299449558661809
17374,0.0,30.0,1.0,231.34,0.367828418230563,1.0,231.34,Bronze,Low Risk,0.3382443631449949
17375,0.0,66.0,1.0,260.45,0.3292225201072386,1.0,260.45,Bronze,Low Risk,0.2709686693644028
17376,117.0,39.0,2.0,250.44,0.3611181201703202,1.0,500.88,Silver,Low Risk,0.3233604614929945
17377,371.0,0.0,60.0,14218.49,0.573529411764706,0.0,853109.4,Platinum,Low Risk,0.573529411764706
17378,0.0,9.0,1.0,10.95,0.3903485254691689,1.0,10.95,Bronze,Low Risk,0.380929928339886
17380,100.0,69.0,3.0,645.0,0.3318877148714714,1.0,1935.0,Gold,Low Risk,0.2704929365172314
17381,179.0,3.0,12.0,19726.76,0.4291357829995269,0.0,236721.12,Platinum,Low Risk,0.4256842887662868
17382,133.0,70.0,7.0,836.88,0.3425800346948431,0.0,5858.16,Gold,Low Risk,0.2782888753687331
17383,0.0,88.0,1.0,110.7,0.3056300268096515,1.0,110.7,Bronze,Low Risk,0.2335242832191707
17384,0.0,102.0,1.0,171.15,0.2906166219839142,1.0,171.15,Bronze,High Risk,0.2111450524333532
17386,0.0,20.0,1.0,126.35,0.3785522788203753,1.0,126.35,Bronze,Low Risk,0.3582545695002479
17388,308.0,55.0,7.0,1432.01,0.3586658255795616,1.0,10024.07,Gold,Low Risk,0.3057794437916906
17389,361.0,9.0,27.0,25391.0,0.466819113704463,0.0,685557.0,Platinum,Low Risk,0.4555553817384035
17390,0.0,55.0,1.0,149.3,0.3410187667560322,1.0,149.3,Bronze,Low Risk,0.2907344981995127
17392,0.0,85.0,1.0,168.65,0.3088471849865952,1.0,168.65,Bronze,Low Risk,0.2384664591853603
17393,77.0,45.0,2.0,381.15,0.3546838038164328,1.0,762.3,Silver,Low Risk,0.3118935325785253
17395,0.0,143.0,1.0,97.5,0.2466487935656836,1.0,97.5,Bronze,High Risk,0.152089068418518
17396,69.0,6.0,7.0,1476.3,0.411212742469642,1.0,10334.1,Gold,Low Risk,0.4045980602851437
17397,0.0,51.0,1.0,536.77,0.3453083109919571,1.0,536.77,Silver,Low Risk,0.2980945741002954
17400,141.0,216.0,3.0,2547.09,0.1742469642012301,1.0,7641.27,Gold,High Risk,0.0733425559774614
17401,0.0,176.0,1.0,114.85,0.2112600536193029,1.0,114.85,Bronze,High Risk,0.1115770256380768
17402,353.0,4.0,12.0,2462.33,0.4280633969405457,0.0,29547.96,Platinum,Low Risk,0.4234729047481537
17403,0.0,85.0,1.0,118.95,0.3088471849865952,1.0,118.95,Bronze,Low Risk,0.2384664591853603
17404,292.0,44.0,8.0,15874.3,0.3734032486989434,0.0,126994.4,Platinum,Low Risk,0.329355680487808
17406,366.0,1.0,11.0,2704.63,0.4283393786469011,0.0,29750.93,Platinum,Low Risk,0.427191015701467
17407,0.0,46.0,1.0,552.9,0.3506702412868633,1.0,552.9,Silver,Low Risk,0.3074240453104673
17408,13.0,135.0,2.0,283.44,0.2581690585081217,1.0,566.88,Silver,High Risk,0.1647298550266299
17409,306.0,56.0,8.0,7021.66,0.3605346159911686,0.0,56173.28,Platinum,Low Risk,0.3064060945554971
17411,349.0,21.0,2.0,646.44,0.3804210692319823,1.0,1292.88,Silver,Low Risk,0.3590032610446589
17412,365.0,7.0,10.0,3159.46,0.4189638858224255,0.0,31594.6,Platinum,Low Risk,0.4111012927909054
17413,165.0,39.0,2.0,560.14,0.3611181201703202,1.0,1120.28,Silver,Low Risk,0.3233604614929945
17414,313.0,58.0,4.0,1471.52,0.3466251379908532,1.0,5886.08,Gold,Low Risk,0.2927263229681468
17416,331.0,28.0,15.0,10405.03,0.4111496609367608,0.0,156075.45,Platinum,Low Risk,0.3802858794187198
17417,0.0,183.0,1.0,164.18,0.2037533512064343,1.0,164.18,Bronze,High Risk,0.1037885703196314
17418,0.0,22.0,1.0,206.6,0.3764075067024128,1.0,206.6,Bronze,Low Risk,0.3542065277548173
17419,316.0,2.0,8.0,2273.95,0.4184434631761551,1.0,18191.6,Platinum,Low Risk,0.4161997984942454
17420,27.0,8.0,4.0,485.6,0.4002444409399149,1.0,1942.4,Gold,Low Risk,0.3916601097669409
17421,349.0,21.0,3.0,1059.41,0.3833622457025705,1.0,3178.2300000000005,Gold,Low Risk,0.3617788484914338
17422,153.0,16.0,5.0,1615.39,0.3946065289386532,1.0,8076.950000000001,Gold,Low Risk,0.3776797073219817
17423,0.0,28.0,1.0,420.54,0.3699731903485255,1.0,420.54,Silver,Low Risk,0.3422004039416657
17426,207.0,87.0,7.0,3040.51,0.3243494716921621,0.0,21283.57,Platinum,Low Risk,0.248696913951631
17428,369.0,3.0,18.0,14562.91,0.4467828418230563,0.0,262132.38,Platinum,Low Risk,0.4431894141408333
17429,33.0,31.0,2.0,832.54,0.36969720864217,1.0,1665.08,Silver,Low Risk,0.3389717033662792
17430,114.0,0.0,3.0,469.41,0.4058823529411764,1.0,1408.23,Silver,Low Risk,0.4058823529411764
17432,350.0,20.0,7.0,1385.63,0.3961993376439047,1.0,9699.41,Gold,Low Risk,0.3749554053305586
17433,0.0,20.0,1.0,266.8,0.3785522788203753,1.0,266.8,Bronze,Low Risk,0.3582545695002479
17435,0.0,46.0,1.0,331.35,0.3506702412868633,1.0,331.35,Silver,Low Risk,0.3074240453104673
17436,324.0,43.0,3.0,317.76,0.3597697524049834,1.0,953.28,Silver,Low Risk,0.3182949552108432
17437,0.0,164.0,1.0,373.17,0.2241286863270777,1.0,373.17,Silver,High Risk,0.1255841700867539
17438,196.0,79.0,4.0,1034.32,0.3241050307522473,1.0,4137.28,Gold,Low Risk,0.2554608017189295
17439,0.0,290.0,1.0,325.74,0.0890080428954423,1.0,325.74,Silver,High Risk,0.0198060792501922
17440,0.0,184.0,1.0,137.16,0.2026809651474531,1.0,137.16,Bronze,High Risk,0.1026989340827577
17441,0.0,367.0,1.0,293.35,0.0064343163538874,1.0,293.35,Bronze,High Risk,0.0001035010673547
17442,280.0,16.0,9.0,2371.74,0.4063712348210061,0.0,21345.66,Platinum,Low Risk,0.3889397609412847
17448,147.0,132.0,46.0,14556.97,0.3907979813909478,0.0,669620.62,Platinum,High Risk,0.2524995000408
17449,342.0,22.0,6.0,2430.29,0.391113389055354,1.0,14581.74,Platinum,Low Risk,0.3680450390306414
17450,70.0,2.0,7.0,52422.3,0.4155022867055669,0.0,366956.1,Platinum,Low Risk,0.4132743924068775
17454,230.0,97.0,6.0,1030.41,0.3106844346317616,1.0,6182.460000000001,Gold,High Risk,0.2298898229446815
17456,90.0,0.0,2.0,975.56,0.4029411764705882,1.0,1951.12,Gold,Low Risk,0.4029411764705882
17457,352.0,14.0,9.0,4247.11,0.4085160069389686,0.0,38223.99,Platinum,Low Risk,0.3931829664640475
17458,0.0,16.0,1.0,213.08,0.3828418230563002,1.0,213.08,Bronze,Low Risk,0.3664196537026787
17460,314.0,7.0,12.0,1605.84,0.4248462387636019,0.0,19270.08,Platinum,Low Risk,0.4168732530495396
17463,28.0,195.0,2.0,661.5,0.1938258949692477,1.0,1323.0,Silver,High Risk,0.0924960034973889
17464,97.0,157.0,2.0,710.98,0.2345765652105346,1.0,1421.96,Silver,High Risk,0.1358405846795589
